topic,v_lat,v_lon,Country
Fitness,53.203175,-6.109561,ie
Fitness,53.25055699999999,-6.267222,ie
Fitness,53.386848,-6.068042,ie
Fitness,53.314148,-6.238629,ie
Fitness,53.345032,-6.26382,ie
Fitness,53.346516,-6.257251,ie
Fitness,53.33281700000001,-6.241944,ie
Fitness,53.294014,-6.133712999999998,ie
Fitness,53.34425,-6.267112,ie
Fitness,53.343025,-6.243458,ie
Fitness,53.344646,-6.264868,ie
Fitness,53.253685,-6.2466339999999985,ie
Fitness,53.343483,-6.261988,ie
Fitness,53.00847,-6.1062699999999985,ie
Fitness,53.33,-6.25,ie
Fitness,53.273277,-6.110044,ie
Fitness,53.33,-6.25,ie
Fitness,53.366016,-6.20451,ie
Fitness,53.33,-6.25,ie
Fitness,53.366016,-6.20451,ie
Fitness,53.27774399999999,-6.209588,ie
Fitness,53.168468,-6.13671,ie
Fitness,53.067799,-6.2819400000000005,ie
Fitness,53.349804000000006,-6.26031,ie
Fitness,53.114109,-6.10772,ie
Fitness,53.349804000000006,-6.26031,ie
Fitness,53.17416400000001,-6.1413910000000005,ie
Fitness,53.34251800000001,-6.231404,ie
Fitness,53.342323,-6.264774,ie
Fitness,53.343025,-6.243458,ie
Fitness,53.34454,-6.267557,ie
Fitness,53.349804000000006,-6.26031,ie
Fitness,53.317299,-6.3969,ie
Fitness,53.343266,-6.300073,ie
Fitness,52.059937,-9.504427,ie
Fitness,53.34605,-6.2630370000000015,ie
Fitness,52.98801,-6.0526,ie
Fitness,52.183334,-10.166667,ie
Fitness,53.366016,-6.20451,ie
Fitness,53.041775,-6.396473,ie
Fitness,53.194435,-6.171454,ie
Fitness,53.16842,-6.532674,ie
Fitness,53.17416400000001,-6.1413910000000005,ie
Fitness,53.349442,-6.260083,ie
Fitness,53.344467,-6.250236,ie
Fitness,53.34443,-6.263455,ie
Fitness,53.01051999999999,-6.323448,ie
Fitness,53.06579,-6.224188,ie
Fitness,53.33,-6.25,ie
Fitness,53.349442,-6.260083,ie
Fitness,53.349442,-6.260083,ie
Fitness,53.363941,-6.224494,ie
Fitness,53.18162,-6.101873,ie
Fitness,53.17416400000001,-6.1413910000000005,ie
Fitness,53.336830000000006,-6.25209,ie
Fitness,53.33572,-6.263619,ie
Fitness,53.33572,-6.263619,ie
Fitness,53.3355,-6.256643,ie
Fitness,53.35079200000001,-6.280334,ie
Fitness,53.396965,-6.229059,ie
Fitness,53.32583,-6.242761,ie
Fitness,53.34497,-6.2759,ie
Fitness,53.253685,-6.2466339999999985,ie
Fitness,53.293175,-6.246175,ie
Fitness,53.2892,-6.24367,ie
Fitness,53.344105000000006,-6.267494,ie
Fitness,53.19595,-6.0921699999999985,ie
Fitness,53.315994,-6.334386,ie
Fitness,53.288265,-6.1967360000000005,ie
Fitness,53.264325,-6.1176,ie
Fitness,53.34443,-6.263455,ie
Fitness,53.330498,-6.267162,ie
Fitness,54.653778,-8.108416,ie
Fitness,53.34605,-6.2630370000000015,ie
Fitness,53.262615,-6.146465,ie
Fitness,52.91076,-6.2216879999999986,ie
Fitness,53.342064,-6.264005,ie
Fitness,53.333893,-6.267889,ie
Fitness,53.165043,-6.217855,ie
Fitness,53.192016,-6.170476,ie
Fitness,53.192016,-6.170476,ie
Fitness,53.371368,-6.296755,ie
Fitness,53.3497,-6.2301660000000005,ie
Fitness,53.3497,-6.2301660000000005,ie
Fitness,53.33,-6.25,ie
Fitness,53.58250400000001,-6.105915,ie
Fitness,53.25665,-6.192451,ie
Fitness,53.149406000000006,-6.064373000000002,ie
Fitness,53.01051999999999,-6.323448,ie
Fitness,53.33,-6.25,ie
Fitness,53.336830000000006,-6.25209,ie
Fitness,53.336830000000006,-6.25209,ie
Fitness,53.194435,-6.171454,ie
Fitness,53.29784,-6.160435,ie
Fitness,54.476387,-8.287563,ie
Fitness,53.27826999999999,-6.215242,ie
Fitness,53.34444000000001,-6.261456,ie
Fitness,53.34443,-6.263455,ie
Fitness,53.34497,-6.2759,ie
Fitness,53.33,-6.25,ie
Fitness,53.385845,-6.064684,ie
Fitness,52.966633,-6.144573,ie
Fitness,52.966633,-6.144573,ie
Fitness,52.966633,-6.144573,ie
Fitness,52.966633,-6.144573,ie
Fitness,53.363941,-6.224494,ie
Fitness,53.34443,-6.263455,ie
Fitness,53.349442,-6.260083,ie
Fitness,53.349442,-6.260083,ie
Fitness,53.349442,-6.260083,ie
Fitness,45.46,9.19,it_Milano
Fitness,45.888203,8.525867,it_Milano
Fitness,45.46,9.19,it_Milano
Fitness,41.457504,12.66391,it_Roma
Fitness,49.62,6.12,lu
Fitness,48.038944,6.973167,lu
Fitness,49.68018,6.446599,lu
Fitness,49.56827,6.108236,lu
Fitness,49.620373,6.061267,lu
Fitness,49.632275,6.109505,lu
Fitness,52.37,4.89,nl
Fitness,52.37,4.89,nl
Fitness,52.37,4.89,nl
Fitness,52.041016,5.538991,nl
Fitness,52.340282,4.916101,nl
Fitness,52.076122,4.237675,nl
Fitness,52.065166,5.260179,nl
Fitness,50.837807,5.713915,nl
Fitness,52.33048,4.893527,nl
Fitness,52.37,4.89,nl
Fitness,53.17441,5.411449,nl
Fitness,52.54523,4.657797,nl
Fitness,50.132435,5.790769,nl
Fitness,52.36382,4.906788,nl
Fitness,52.36382,4.906788,nl
Fitness,52.35705,4.837358,nl
Fitness,52.37,4.89,nl
Fitness,52.375294,4.891689,nl
Fitness,52.20835,5.28257,nl
Fitness,52.363457,4.900989,nl
Fitness,52.37,4.89,nl
Fitness,52.35705,4.837358,nl
Fitness,52.35705,4.837358,nl
Fitness,52.37,4.89,nl
Fitness,52.1462,5.300773,nl
Fitness,51.92442,4.477733,nl
Fitness,50.71596,4.267128,nl
Fitness,51.33664,5.4458769999999985,nl
Fitness,52.37,4.89,nl
Fitness,52.324085,4.8937800000000005,nl
Fitness,52.324085,4.8937800000000005,nl
Fitness,52.3665,4.890637,nl
Fitness,52.337509,4.871594,nl
Fitness,52.372818,4.8790239999999985,nl
Fitness,42.840504,24.919487,nl
Fitness,52.409397,4.961287,nl
Fitness,52.409397,4.961287,nl
Fitness,52.380722,4.8994339999999985,nl
Fitness,52.355282,4.911063,nl
Fitness,52.355282,4.911063,nl
Fitness,52.355282,4.911063,nl
Fitness,52.355282,4.911063,nl
Fitness,52.409397,4.961287,nl
Fitness,52.370064,4.817442,nl
Fitness,38.36372,-7.286867999999999,pt
Fitness,38.71363,-9.145117,pt
Fitness,38.78698,-9.14193,pt
Fitness,38.705833,-9.144621,pt
Fitness,38.75055,-9.133389,pt
Fitness,38.75055,-9.133389,pt
Fitness,38.721592,-9.152515,pt
Fitness,38.72907,-9.144234,pt
Fitness,38.72907,-9.144234,pt
Fitness,38.72907,-9.144234,pt
Fitness,38.72907,-9.144234,pt
Fitness,38.711136,-9.152748,pt
Fitness,38.71961,-9.142369,pt
Fitness,38.67848,-9.325777,pt
Fitness,38.791958,-9.419165,pt
Fitness,38.72,-9.14,pt
Fitness,38.717449,-9.139,pt
Fitness,59.33,18.07,se
Fitness,59.33,18.07,se
Fitness,59.324684,18.071224,se
Fitness,59.329323,18.068581,se
Fitness,59.36296,18.146801,se
Fitness,59.33067,18.057932,se
Fitness,59.123417,18.101202,se
Fitness,59.33,18.07,se
Fitness,59.354073,18.107445,se
Fitness,59.33633,18.07146,se
Fitness,59.521671,17.900209,se
Fitness,59.33,18.07,se
Fitness,59.387623,17.907415,se
Fitness,59.31647099999999,18.050524,se
Fitness,59.31647099999999,18.050524,se
Fitness,59.309387,18.086052,se
Fitness,59.217957,17.945683,se
Languages,48.205635,16.377861,at
Languages,48.208305,16.382875,at
Languages,48.22,16.37,at
Languages,48.211933,16.333849,at
Languages,48.19639,16.357789999999998,at
Languages,48.20842,16.352923999999998,at
Languages,48.207674,16.380472,at
Languages,48.22931,16.371534,at
Languages,48.210068,16.358116,at
Languages,48.211864,16.348198,at
Languages,48.17326,16.330963,at
Languages,50.83,4.33,be
Languages,50.643517,5.570779,be
Languages,50.83,4.33,be
Languages,50.83,4.33,be
Languages,50.853161,4.34667,be
Languages,50.849422,4.353612,be
Languages,50.847324,4.352685,be
Languages,50.847324,4.352685,be
Languages,50.829884,4.343436,be
Languages,50.872902,4.4158040000000005,be
Languages,50.83904,4.376306,be
Languages,50.849922,4.366694,be
Languages,50.85296,4.346872,be
Languages,48.636063,-1.511457,be
Languages,48.793407,4.472525,be
Languages,52.27002,4.546389,be
Languages,52.27002,4.546389,be
Languages,50.70706,4.290099,be
Languages,51.91039,5.334058,be
Languages,50.92542,1.706923,be
Languages,50.832523,4.366579,be
Languages,50.832523,4.366579,be
Languages,50.839638,4.372601,be
Languages,50.813545,4.393089,be
Languages,50.813545,4.393089,be
Languages,50.813545,4.393089,be
Languages,50.826035,4.363249,be
Languages,50.85296,4.346872,be
Languages,50.846973,4.351816,be
Languages,50.846584,4.351991,be
Languages,50.849922,4.366694,be
Languages,50.83,4.33,be
Languages,50.84878,4.373776,be
Languages,50.84878,4.373776,be
Languages,50.850433,4.348474,be
Languages,50.83,4.33,be
Languages,50.824852,4.3572419999999985,be
Languages,50.824852,4.3572419999999985,be
Languages,50.824852,4.3572419999999985,be
Languages,50.824852,4.3572419999999985,be
Languages,50.823208,4.3511,be
Languages,50.83,4.33,be
Languages,52.27002,4.546389,be
Languages,50.83645,4.334898,be
Languages,50.823208,4.3511,be
Languages,50.815716,4.426411,be
Languages,50.815716,4.426411,be
Languages,50.83,4.33,be
Languages,50.835285,4.36316,be
Languages,50.847324,4.352685,be
Languages,50.83,4.33,be
Languages,50.844032,4.347565,be
Languages,50.844032,4.347565,be
Languages,50.813545,4.393089,be
Languages,50.84825,4.3505910000000005,be
Languages,50.83,4.33,be
Languages,50.84878,4.373776,be
Languages,50.84878,4.373776,be
Languages,50.84878,4.373776,be
Languages,50.84878,4.373776,be
Languages,50.848892,4.34846,be
Languages,50.84878,4.373776,be
Languages,50.824852,4.3572419999999985,be
Languages,50.824852,4.3572419999999985,be
Languages,50.824852,4.3572419999999985,be
Languages,50.80968,4.38438,be
Languages,50.80968,4.38438,be
Languages,50.83,4.33,be
Languages,50.84474,4.322273,be
Languages,50.837288,4.361336,be
Languages,50.837288,4.361336,be
Languages,50.847324,4.352685,be
Languages,50.849777,4.367047,be
Languages,50.85468,4.366171,be
Languages,50.832523,4.366579,be
Languages,50.8463,4.3706809999999985,be
Languages,50.832523,4.366579,be
Languages,50.83799000000001,4.369427,be
Languages,50.83,4.33,be
Languages,50.83,4.33,be
Languages,50.828823,4.342601,be
Languages,50.850338,4.35171,be
Languages,50.830788,4.3608449999999985,be
Languages,50.830788,4.3608449999999985,be
Languages,50.830788,4.3608449999999985,be
Languages,50.830788,4.3608449999999985,be
Languages,50.830788,4.3608449999999985,be
Languages,50.830788,4.3608449999999985,be
Languages,50.830788,4.3608449999999985,be
Languages,50.830788,4.3608449999999985,be
Languages,50.830788,4.3608449999999985,be
Languages,50.830788,4.3608449999999985,be
Languages,50.830788,4.3608449999999985,be
Languages,50.846794,4.355373,be
Languages,50.846092,4.3571,be
Languages,50.835285,4.36316,be
Languages,50.846092,4.3571,be
Languages,50.85296,4.346872,be
Languages,50.85077,4.331405,be
Languages,50.85358,4.355969,be
Languages,50.85358,4.355969,be
Languages,50.824852,4.3572419999999985,be
Languages,50.847324,4.352685,be
Languages,50.82217,4.401083,be
Languages,50.8325,4.3758300000000006,be
Languages,50.841393,4.3904830000000015,be
Languages,50.845936,4.348644,be
Languages,50.845936,4.348644,be
Languages,50.82217,4.401083,be
Languages,50.82217,4.401083,be
Languages,50.82217,4.401083,be
Languages,50.831608,4.321907,be
Languages,50.830788,4.3608449999999985,be
Languages,50.830788,4.3608449999999985,be
Languages,50.831608,4.321907,be
Languages,50.83799000000001,4.402896,be
Languages,50.850338,4.35171,be
Languages,50.831608,4.321907,be
Languages,50.831608,4.321907,be
Languages,50.83,4.33,be
Languages,50.83,4.33,be
Languages,50.83,4.33,be
Languages,50.83,4.33,be
Languages,50.83,4.33,be
Languages,50.830788,4.3608449999999985,be
Languages,50.838898,4.398612,be
Languages,50.838898,4.398612,be
Languages,50.838898,4.398612,be
Languages,50.818043,4.383481,be
Languages,50.841227,4.355603,be
Languages,50.827232,4.372895,be
Languages,50.837936,4.397565,be
Languages,50.837936,4.397565,be
Languages,50.849922,4.366694,be
Languages,50.849922,4.366694,be
Languages,50.849922,4.366694,be
Languages,50.82217,4.401083,be
Languages,50.82217,4.401083,be
Languages,50.82217,4.401083,be
Languages,50.847786,4.351852,be
Languages,50.847786,4.351852,be
Languages,50.847786,4.351852,be
Languages,50.847786,4.351852,be
Languages,50.847786,4.351852,be
Languages,50.841393,4.3904830000000015,be
Languages,50.83,4.33,be
Languages,50.83,4.33,be
Languages,50.8556,4.358717,be
Languages,50.837936,4.397565,be
Languages,50.837936,4.397565,be
Languages,46.956314,7.436832000000001,ch
Languages,46.948208,7.442898,ch
Languages,46.95266,7.432231,ch
Languages,46.948566,7.436619,ch
Languages,46.948566,7.436619,ch
Languages,46.948566,7.436619,ch
Languages,46.948208,7.442898,ch
Languages,46.941807,7.467002000000001,ch
Languages,46.95,7.44,ch
Languages,46.94796,7.440117,ch
Languages,46.94796,7.440117,ch
Languages,46.94796,7.440117,ch
Languages,46.94796,7.440117,ch
Languages,46.94796,7.440117,ch
Languages,46.94796,7.440117,ch
Languages,46.95,7.44,ch
Languages,46.95,7.44,ch
Languages,46.95,7.44,ch
Languages,46.949711,7.439089999999998,ch
Languages,46.949711,7.439089999999998,ch
Languages,46.94796,7.440117,ch
Languages,46.94796,7.440117,ch
Languages,50.08264000000001,14.424661,cz
Languages,50.08264000000001,14.424661,cz
Languages,50.0882,14.43124,cz
Languages,50.0882,14.43124,cz
Languages,50.091026,14.421241,cz
Languages,50.067318,14.40909,cz
Languages,50.084488,14.417906,cz
Languages,50.07282,14.436298999999998,cz
Languages,50.067005,14.41023,cz
Languages,50.087879,14.43007,cz
Languages,52.50638000000001,13.373239000000002,de
Languages,52.53336700000001,13.351702,de
Languages,52.53336700000001,13.351702,de
Languages,52.495743,13.436801,de
Languages,52.49541,13.42905,de
Languages,52.49560500000001,13.436407999999998,de
Languages,52.48955,13.39681,de
Languages,52.48955,13.39681,de
Languages,52.49541,13.42905,de
Languages,52.472126,13.417357,de
Languages,52.49541,13.42905,de
Languages,52.48196,13.438479999999998,de
Languages,52.49541,13.42905,de
Languages,52.49081,13.387172,de
Languages,52.455685,13.509541,de
Languages,52.520008,13.404954,de
Languages,52.513927,13.321934,de
Languages,52.513927,13.321934,de
Languages,52.52,13.38,de
Languages,52.50638000000001,13.373239000000002,de
Languages,52.520008,13.404954,de
Languages,52.520008,13.404954,de
Languages,52.54637099999999,13.411934,de
Languages,52.54637099999999,13.411934,de
Languages,52.481663,13.525395,de
Languages,52.53074,13.43061,de
Languages,52.525463,13.391617000000002,de
Languages,52.520008,13.404954,de
Languages,55.68,12.57,dk
Languages,55.68,12.57,dk
Languages,55.676426,12.573394,dk
Languages,55.677124,12.565194,dk
Languages,55.675392,12.586777,dk
Languages,55.680885,12.573619,dk
Languages,55.680885,12.573619,dk
Languages,55.680885,12.573619,dk
Languages,55.680885,12.573619,dk
Languages,55.680885,12.573619,dk
Languages,55.681351,12.5828,dk
Languages,55.67868000000001,12.578927,dk
Languages,55.68860600000001,12.55914,dk
Languages,55.678146,12.56692,dk
Languages,55.678146,12.56692,dk
Languages,55.678146,12.56692,dk
Languages,55.678146,12.56692,dk
Languages,55.68842,12.561971,dk
Languages,55.68842,12.561971,dk
Languages,55.680767,12.57688,dk
Languages,55.68202,12.573511,dk
Languages,55.686737,12.584133,dk
Languages,55.678146,12.56692,dk
Languages,55.678146,12.56692,dk
Languages,40.432446,-3.705431,es
Languages,40.432446,-3.705431,es
Languages,40.142643,-3.996659,es
Languages,40.40994600000001,-3.687473,es
Languages,40.434254,-3.718238,es
Languages,40.449245,-3.688463,es
Languages,36.629208,-6.382046,es
Languages,40.423878,-3.67175,es
Languages,40.42612,-3.70245,es
Languages,40.40814,-3.692851,es
Languages,40.184597,-5.793201,es
Languages,40.426113,-3.702474,es
Languages,40.42612,-3.70245,es
Languages,40.433693,-3.698407,es
Languages,40.042095,-6.083807,es
Languages,40.41235,-3.699438,es
Languages,40.400337,-3.693665,es
Languages,40.447113,-3.72639,es
Languages,40.416683,-3.705457,es
Languages,40.42439,-3.705168,es
Languages,40.42004,-3.696372,es
Languages,40.426113,-3.702474,es
Languages,40.42612,-3.70245,es
Languages,40.42,-3.71,es
Languages,40.40848,-3.692935,es
Languages,40.414948,-3.700186,es
Languages,41.399776,2.169484,es
Languages,40.5467,-3.694362,es
Languages,40.5467,-3.694362,es
Languages,40.43545,-3.689622,es
Languages,40.433693,-3.698407,es
Languages,40.42355300000001,-3.689402,es
Languages,40.430939,-3.703294,es
Languages,40.433784,-3.699984,es
Languages,40.414944,-3.703672,es
Languages,40.40852,-3.694044,es
Languages,40.40852,-3.694044,es
Languages,40.42,-3.71,es
Languages,40.417896,-3.67842,es
Languages,40.40848,-3.692935,es
Languages,40.440216,-3.706316,es
Languages,48.86,2.34,fr
Languages,48.789448,2.389246,fr
Languages,48.878281,2.336967,fr
Languages,48.834808,2.357624,fr
Languages,48.868248,2.394902,fr
Languages,48.868248,2.394902,fr
Languages,48.856613,2.3522220000000003,fr
Languages,48.879288,2.283741,fr
Languages,48.87214,2.341154,fr
Languages,48.86,2.34,fr
Languages,48.86,2.34,fr
Languages,48.87894,2.284367,fr
Languages,48.891727,2.3209310000000003,fr
Languages,48.862232,2.415716,fr
Languages,48.871906,2.309803,fr
Languages,48.862354,2.415891,fr
Languages,48.879154,2.283489,fr
Languages,48.853321,2.370511,fr
Languages,48.852444,2.374317,fr
Languages,48.86818,2.353332,fr
Languages,48.87092,2.342727,fr
Languages,48.86,2.34,fr
Languages,48.87997,2.282265,fr
Languages,48.87997,2.282265,fr
Languages,48.852444,2.374317,fr
Languages,48.882397,2.338643,fr
Languages,48.87997,2.282265,fr
Languages,48.852444,2.374317,fr
Languages,48.87997,2.282265,fr
Languages,48.891273,2.350597,fr
Languages,48.886143,2.335438,fr
Languages,48.886055,2.335513,fr
Languages,48.862217,2.348428,fr
Languages,48.862217,2.348428,fr
Languages,48.820076,2.338452,fr
Languages,48.86,2.34,fr
Languages,48.86,2.34,fr
Languages,48.886635,2.377352,fr
Languages,48.87997,2.282265,fr
Languages,48.852837,2.357385,fr
Languages,48.882397,2.338643,fr
Languages,48.823826,1.992926,fr
Languages,48.818962,2.359517,fr
Languages,48.872856,2.354443,fr
Languages,48.78786,2.044275,fr
Languages,48.86,2.34,fr
Languages,48.865643,2.347989,fr
Languages,48.8594,2.34799,fr
Languages,48.85476,2.382156,fr
Languages,48.825615,2.361423,fr
Languages,48.860691,2.353981,fr
Languages,48.8605,2.325417,fr
Languages,48.870636,2.332086,fr
Languages,48.87522,2.30316,fr
Languages,48.882397,2.338643,fr
Languages,48.85897,2.351435,fr
Languages,48.86620300000001,2.310822,fr
Languages,48.867485,2.301022,fr
Languages,48.881126,2.2885150000000003,fr
Languages,48.87997,2.282265,fr
Languages,48.881126,2.2885150000000003,fr
Languages,48.881126,2.2885150000000003,fr
Languages,48.86,2.34,fr
Languages,48.855137,2.358925,fr
Languages,48.864941,2.377813,fr
Languages,48.86655800000001,2.353394,fr
Languages,48.872429,2.333618,fr
Languages,48.872429,2.333618,fr
Languages,48.872429,2.333618,fr
Languages,48.842205,2.345169,fr
Languages,48.852264,2.28782,fr
Languages,48.86,2.34,fr
Languages,48.85693,2.3412,fr
Languages,48.858643,2.353588,fr
Languages,48.858669,2.3534900000000003,fr
Languages,48.83616,2.353213,fr
Languages,51.507351,-0.12775799999999998,gb
Languages,51.5,-0.11,gb
Languages,51.513397,-0.140742,gb
Languages,51.51,-0.14,gb
Languages,51.51,-0.14,gb
Languages,51.520149,-0.117585,gb
Languages,51.51129,-0.11369,gb
Languages,51.51129,-0.11369,gb
Languages,51.508038,-0.12806900000000002,gb
Languages,51.508038,-0.12806900000000002,gb
Languages,51.508038,-0.12806900000000002,gb
Languages,51.516392,-0.13032,gb
Languages,51.516392,-0.13032,gb
Languages,51.51,-0.14,gb
Languages,51.51,-0.14,gb
Languages,51.51,-0.14,gb
Languages,51.51,-0.14,gb
Languages,51.51,-0.14,gb
Languages,51.51,-0.14,gb
Languages,51.51,-0.14,gb
Languages,51.51,-0.14,gb
Languages,51.52891,-0.242202,gb
Languages,51.51,-0.14,gb
Languages,51.52891,-0.242202,gb
Languages,51.51,-0.14,gb
Languages,51.49,-0.02,gb
Languages,51.52,-0.1,gb
Languages,51.436592,-0.378951,gb
Languages,51.515713,-0.135721,gb
Languages,51.515713,-0.135721,gb
Languages,51.515713,-0.135721,gb
Languages,51.51,-0.14,gb
Languages,51.51,-0.14,gb
Languages,43.693672,7.288077,gb
Languages,51.50735,-0.12775799999999998,gb
Languages,51.52,-0.1,gb
Languages,51.53,-0.05,gb
Languages,51.52,-0.1,gb
Languages,47.394142,0.68484,gb
Languages,51.51,-0.14,gb
Languages,51.498016,-0.144136,gb
Languages,51.496727,-0.111335,gb
Languages,51.572243,-0.194473,gb
Languages,51.5,-0.13,gb
Languages,51.503414,-0.420325,gb
Languages,51.389599,0.07441,gb
Languages,51.658649,-0.153589,gb
Languages,51.618942,-0.107189,gb
Languages,51.574993,0.028694,gb
Languages,51.504967,-0.019793,gb
Languages,53.345039,-6.2534839999999985,ie
Languages,53.338173,-6.259119,ie
Languages,53.331707,-6.256446,ie
Languages,53.34481,-6.25919,ie
Languages,53.34172,-6.26029,ie
Languages,53.343094,-6.263909,ie
Languages,53.33,-6.25,ie
Languages,53.344284,-6.264844999999998,ie
Languages,53.342323,-6.264774,ie
Languages,53.35198199999999,-6.263153,ie
Languages,53.339638,-6.238078,ie
Languages,53.34601,-6.2626050000000015,ie
Languages,53.34605,-6.2630370000000015,ie
Languages,53.34379200000001,-6.254571,ie
Languages,53.377487,-6.270156,ie
Languages,53.348751,-6.27841,ie
Languages,53.293682,-6.2694790000000005,ie
Languages,53.34876600000001,-6.269037,ie
Languages,53.355106000000006,-6.245677,ie
Languages,33.555607,72.83258000000002,ie
Languages,53.293877,-6.151053,ie
Languages,53.353592000000006,-6.259108,ie
Languages,53.334797,-6.265549,ie
Languages,53.336830000000006,-6.25209,ie
Languages,53.33,-6.25,ie
Languages,53.33,-6.25,ie
Languages,53.34583000000001,-6.269658,ie
Languages,53.349178,-6.244149,ie
Languages,53.34602,-6.272168,ie
Languages,33.555607,72.83258000000002,ie
Languages,53.34605,-6.2630370000000015,ie
Languages,53.34605,-6.2630370000000015,ie
Languages,53.33,-6.25,ie
Languages,53.262615,-6.146465,ie
Languages,53.34876600000001,-6.269037,ie
Languages,53.344646,-6.264868,ie
Languages,53.293682,-6.2694790000000005,ie
Languages,53.35035300000001,-6.2678980000000015,ie
Languages,53.33,-6.25,ie
Languages,53.342686,-6.257607,ie
Languages,53.3419,-6.258293,ie
Languages,53.341988,-6.2504800000000005,ie
Languages,53.336830000000006,-6.25209,ie
Languages,53.336830000000006,-6.25209,ie
Languages,53.33,-6.25,ie
Languages,53.33,-6.25,ie
Languages,53.343334,-6.2507220000000006,ie
Languages,53.344284,-6.264844999999998,ie
Languages,53.33,-6.25,ie
Languages,53.33,-6.25,ie
Languages,53.349178,-6.244149,ie
Languages,53.33,-6.25,ie
Languages,53.34602,-6.272168,ie
Languages,53.348885,-6.269101,ie
Languages,53.27924300000001,-6.44552,ie
Languages,53.348751,-6.27841,ie
Languages,53.348751,-6.27841,ie
Languages,53.339638,-6.238078,ie
Languages,53.34578000000001,-6.25747,ie
Languages,53.33,-6.25,ie
Languages,53.33,-6.25,ie
Languages,53.34737,-6.26857,ie
Languages,53.286804,-6.1224870000000005,ie
Languages,53.342136,-6.264918,ie
Languages,53.360367,-6.318444,ie
Languages,53.360367,-6.318444,ie
Languages,53.34583000000001,-6.269658,ie
Languages,53.33,-6.25,ie
Languages,53.35035300000001,-6.2678980000000015,ie
Languages,53.3521,-6.25104,ie
Languages,53.35035300000001,-6.2678980000000015,ie
Languages,53.336830000000006,-6.25209,ie
Languages,53.304272,-6.250392,ie
Languages,53.304272,-6.250392,ie
Languages,53.304272,-6.250392,ie
Languages,53.38124499999999,-6.219433,ie
Languages,53.38124499999999,-6.219433,ie
Languages,53.349804000000006,-6.26031,ie
Languages,53.349804000000006,-6.26031,ie
Languages,53.349804000000006,-6.26031,ie
Languages,45.888203,8.525867,it_Milano
Languages,45.46,9.19,it_Milano
Languages,45.593357,9.273597,it_Milano
Languages,45.46,9.19,it_Milano
Languages,45.46,9.19,it_Milano
Languages,45.478397,9.155135,it_Milano
Languages,45.476116,9.152696,it_Milano
Languages,45.466225,9.186994,it_Milano
Languages,45.474908,9.208801,it_Milano
Languages,45.46786,9.217626,it_Milano
Languages,41.902393,12.515305,it_Roma
Languages,41.88242,12.476199,it_Roma
Languages,49.68018,6.446599,lu
Languages,49.59993,6.13296,lu
Languages,49.59993,6.13296,lu
Languages,49.611622,6.131935,lu
Languages,49.59993,6.13296,lu
Languages,49.61046,6.05051,lu
Languages,49.608618,6.136152,lu
Languages,49.60828400000001,6.1349,lu
Languages,49.60828400000001,6.1349,lu
Languages,49.60828400000001,6.1349,lu
Languages,49.60828400000001,6.1349,lu
Languages,49.611622,6.131935,lu
Languages,49.342262,6.1564760000000005,lu
Languages,49.342262,6.1564760000000005,lu
Languages,49.60828400000001,6.1349,lu
Languages,49.60828400000001,6.1349,lu
Languages,49.62,6.12,lu
Languages,49.62,6.12,lu
Languages,49.62,6.12,lu
Languages,52.381172,4.895554,nl
Languages,52.36965900000001,4.8766300000000005,nl
Languages,52.353672,4.897573,nl
Languages,52.334476,4.86583,nl
Languages,52.370392,4.88894,nl
Languages,52.367985,4.903562,nl
Languages,52.39573,4.96621,nl
Languages,52.367016,4.9014370000000005,nl
Languages,52.38685200000001,4.8689589999999985,nl
Languages,52.369598,4.87747,nl
Languages,52.362926,4.923641,nl
Languages,52.36361,4.936045,nl
Languages,52.364105,4.885506,nl
Languages,52.37,4.89,nl
Languages,52.35632,4.879146,nl
Languages,52.369568,4.835159,nl
Languages,52.38685200000001,4.8689589999999985,nl
Languages,52.377037,4.893395,nl
Languages,52.378628000000006,4.885335,nl
Languages,51.554195,5.082864,nl
Languages,52.37172,4.9020730000000015,nl
Languages,52.34056,4.869899,nl
Languages,52.37,4.89,nl
Languages,52.37,4.89,nl
Languages,52.37,4.89,nl
Languages,52.33048,4.893527,nl
Languages,52.33048,4.893527,nl
Languages,52.348263,4.877368,nl
Languages,52.372818,4.8790239999999985,nl
Languages,52.35429,4.902004,nl
Languages,52.377937,4.894735,nl
Languages,52.35276,4.8837199999999985,nl
Languages,52.37,4.89,nl
Languages,52.365387,4.8956800000000005,nl
Languages,52.377777,4.896872,nl
Languages,52.375698,4.9082089999999985,nl
Languages,52.368694,4.890612,nl
Languages,52.365387,4.8956800000000005,nl
Languages,52.377541,4.887334,nl
Languages,52.357033,4.891787,nl
Languages,52.352768,4.88373,nl
Languages,52.3733,4.9003260000000015,nl
Languages,52.37057,4.900801,nl
Languages,52.354664,4.913164,nl
Languages,52.377499,4.91097,nl
Languages,52.36382,4.906788,nl
Languages,52.383183,4.853052,nl
Languages,52.3681,4.8954559999999985,nl
Languages,52.36832,4.874276999999998,nl
Languages,52.334476,4.86583,nl
Languages,52.359516,4.865171,nl
Languages,52.349648,4.922353,nl
Languages,52.369877,4.880893,nl
Languages,52.35705,4.837358,nl
Languages,52.385548,4.834622,nl
Languages,52.349648,4.922353,nl
Languages,52.349648,4.922353,nl
Languages,52.364784,4.881249,nl
Languages,51.83812,5.856271,nl
Languages,52.372818,4.8790239999999985,nl
